src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,predicted_score,predicted_label
159.124.22.232,192.168.100.71,443,38452,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:40,2244310.3790283203,1432.0657383367397,7.129138709828201,3.5645693549141004,3.5645693549141004,8,8,2312,902,886.0,66.0,289.0,245.20909444798332,440.0,66.0,112.75,123.6888737922696,886,66,200.875,213.25860914626637,45479.234375,160,160,20,7,149620.69193522134,848923.2063293457,31.47125244140625,223130.9643357528,2244197.130203247,848923.2063293457,81597.08976745605,320599.5900290353,233171.80742654757,2244237.8997802734,930532.9322814941,74845.79086303711,320605.4142543248,267760.4040633317,0,0,0,0,1,0,0,0,0,0,0,1.0,200.875,45,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,4.0,0.0,0.0,434.9080337229261,0.0,289.0,112.75,0,8,8,2312,902,BENIGN,0.92
192.168.100.71,159.124.22.232,49550,8801,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:43,509434.2231750488,1429.0363051440477,11.777771745692702,5.888885872846351,5.888885872846351,3,3,408,320,206.0,99.0,136.0,49.52440475832765,111.0,103.0,106.66666666666667,3.2998316455372216,206,99,121.33333333333333,38.03799270320253,1446.888888888889,24,24,8,3,101886.84463500977,201268.19610595703,1163.7210845947266,64668.252404726125,509434.2231750488,397642.1356201172,111792.08755493164,254717.1115875244,142925.02403259277,197537.66059875488,117990.01693725586,79547.64366149902,98768.83029937744,19221.186637878418,0,0,0,0,1,0,0,0,0,0,0,1.0,121.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,106.66666666666667,0,3,3,408,320,BENIGN,0.92
192.168.100.71,159.124.22.232,38498,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:42,1711135.8642578125,480.3826611141331,4.675257042473315,2.3376285212366574,2.3376285212366574,4,4,490,332,256.0,66.0,122.5,78.46496033262235,102.0,66.0,83.0,17.05872210923198,256,66,102.75,60.116033634962974,3613.9375,80,80,20,2,244447.98060825892,954761.9819641113,48.160552978515625,299720.75104105513,1711135.8642578125,954761.9819641113,345038.41400146484,570378.6214192709,273144.34614896326,1519495.4872131348,1192890.4056549072,110297.20306396484,506498.4957377116,487278.1247748413,0,0,0,0,1,0,0,0,0,0,0,1.0,102.75,501,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,83.0,0,4,4,490,332,BENIGN,0.99
159.124.22.232,192.168.100.71,443,38480,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:44,44565.439224243164,3769.737332883946,44.87782539147554,22.43891269573777,22.43891269573777,1,1,102,66,102.0,102.0,102.0,0.0,66.0,66.0,66.0,0.0,102,66,84.0,18.0,324.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,14,2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,66.0,0,1,1,102,66,BENIGN,0.97
159.124.22.232,192.168.100.71,443,38490,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:43,743729.3529510498,583.5456114215848,6.722875707621944,4.033725424573166,2.689150283048778,3,2,266,168,102.0,66.0,88.66666666666667,16.110727964792762,102.0,66.0,84.0,18.0,102,66,86.8,17.045820602130014,290.56,60,40,20,2,185932.33823776245,503948.6885070801,1003.9806365966797,197222.91883893422,699834.1083526611,503948.6885070801,195885.41984558105,349917.05417633057,154031.6343307495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,86.8,13,3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,84.0,0,3,2,266,168,BENIGN,0.92
159.124.22.232,192.168.100.71,443,38466,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:43,449393.98765563965,965.7450075468395,11.126094556991239,6.675656734194743,4.450437822796495,3,2,266,168,102.0,66.0,88.66666666666667,16.110727964792762,102.0,66.0,84.0,18.0,102,66,86.8,17.045820602130014,290.56,60,40,20,2,112348.49691390991,205916.8815612793,2561.330795288086,89509.263667882,403460.7410430908,205916.8815612793,197543.85948181152,201730.3705215454,4186.511039733887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,86.8,21,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,84.0,0,3,2,266,168,BENIGN,0.91
159.124.22.232,192.168.100.71,443,38452,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:44,999413.4902954102,397.2329809983387,4.00234741560039,2.001173707800195,2.001173707800195,2,2,265,132,139.0,126.0,132.5,6.5,66.0,66.0,66.0,0.0,139,66,99.25,33.566166000900374,1126.6875,40,40,20,2,333137.83009847003,999346.7330932617,21.93450927734375,471080.83308713953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.25,45,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.5,66.0,0,2,2,265,132,BENIGN,0.97
192.168.100.71,216.58.223.106,49616,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:45,13132.095336914062,10051.708932461874,152.29862018881627,76.14931009440814,76.14931009440814,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.97
192.168.100.71,216.58.223.74,43474,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:45,13081.073760986328,10090.914737724639,152.8926475412824,76.4463237706412,76.4463237706412,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.97
192.168.100.71,172.217.170.202,34464,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:45,16982.078552246094,8185.099342955018,117.7712135676981,58.88560678384905,58.88560678384905,1,1,71,68,71.0,71.0,71.0,0.0,68.0,68.0,68.0,0.0,71,68,69.5,1.5,2.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,69.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,68.0,0,1,1,71,68,BENIGN,0.98
159.124.22.232,192.168.100.71,443,38478,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:44,1823152.780532837,459.0948213102455,4.388003071065668,2.194001535532834,2.194001535532834,4,4,537,300,271.0,66.0,134.25,80.17597832268716,102.0,66.0,75.0,15.588457268119896,271,66,104.625,64.90943209580561,4213.234375,80,80,20,3,260450.3972189767,895201.9214630127,37.43171691894531,345202.1343211959,1823152.780532837,939718.2464599609,200348.8540649414,607717.5935109457,306514.856572302,1580993.890762329,895239.3531799316,2602.3387908935547,526997.963587443,380778.4296617197,0,0,0,0,1,0,0,0,0,0,0,1.0,104.625,13,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,75.0,0,4,4,537,300,BENIGN,0.88
192.168.100.71,3.6.96.240,42802,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:45,718240.2610778809,1879.5938812647757,20.88437645849751,12.530625875098506,8.353750583399004,9,6,774,576,122.0,66.0,86.0,19.504985117770392,130.0,66.0,96.0,24.711670657134185,130,66,90.0,22.2830279211182,496.53333333333336,180,120,20,5,51302.875791277205,336220.02601623535,0.2384185791015625,116657.24092614326,718240.2610778809,380635.97679138184,58.41255187988281,89780.03263473511,155261.24513898318,338136.6729736328,338135.0040435791,0.2384185791015625,67627.33459472656,135253.83472454184,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,90.0,611,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,96.0,0,9,6,774,576,BENIGN,0.97
159.124.22.232,192.168.100.71,443,46732,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:46,452792.8829193115,1614.4246687072275,13.251091672015548,6.625545836007774,6.625545836007774,3,3,497,234,333.0,66.0,165.66666666666666,119.04154270207057,102.0,66.0,78.0,16.97056274847714,333,66,121.83333333333333,95.6598429622146,9150.805555555557,60,60,20,2,90558.5765838623,213186.74087524414,107.04994201660156,94445.98773459248,452792.8829193115,255350.58975219727,197442.29316711426,226396.44145965576,28954.148292541504,214730.97801208496,213293.79081726074,1437.1871948242188,107365.48900604248,105928.30181121826,0,0,0,0,1,0,0,0,0,0,0,1.0,121.83333333333333,13,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.66666666666666,78.0,0,3,3,497,234,BENIGN,0.84
159.124.22.232,192.168.100.71,443,38498,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:45,1452569.9615478516,481.9044992876511,5.50747999185887,2.753739995929435,2.753739995929435,4,4,436,264,124.0,98.0,109.0,9.433981132056603,66.0,66.0,66.0,0.0,124,66,87.5,22.511108368980857,506.75,80,80,20,4,207509.99450683594,847972.8698730469,34.332275390625,298328.4478001631,1452516.3173675537,848020.076751709,195616.0068511963,484172.10578918457,271611.7536735203,1452522.7546691895,848007.2021484375,195524.4541168213,484174.2515563965,271628.1944229191,0,0,0,0,1,0,0,0,0,0,0,1.0,87.5,45,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,4.0,0.0,0.0,118.41519296094494,0.0,109.0,66.0,0,4,4,436,264,BENIGN,0.9
192.168.100.71,159.124.22.232,49550,8801,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:46,859471.0826873779,847.0325699890954,6.981037664745291,3.4905188323726457,3.4905188323726457,3,3,408,320,206.0,99.0,136.0,49.52440475832765,111.0,103.0,106.66666666666667,3.2998316455372216,206,99,121.33333333333333,38.03799270320253,1446.888888888889,24,24,8,3,171894.2165374756,259670.97282409668,1191.1392211914062,88542.86913450802,859471.0826873779,457270.38383483887,402200.69885253906,429735.54134368896,27534.842491149902,457065.3438568115,259670.97282409668,197394.37103271484,228532.67192840576,31138.300895690918,0,0,0,0,1,0,0,0,0,0,0,1.0,121.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,106.66666666666667,0,3,3,408,320,BENIGN,0.92
159.124.22.232,192.168.100.71,443,38452,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:46,769932.9853057861,1417.0064418875354,7.792886023212843,3.8964430116064217,3.8964430116064217,3,3,320,771,188.0,66.0,106.66666666666667,57.51135153650586,406.0,66.0,257.0,141.94599912173175,406,66,181.83333333333334,131.8261692111581,17378.138888888887,60,60,20,1,153986.59706115723,515767.33589172363,90.12222290039062,186029.74861203332,769932.9853057861,711007.1182250977,58925.86708068848,384966.49265289307,326040.6255722046,574196.3386535645,515767.33589172363,58429.00276184082,287098.1693267822,228669.1665649414,0,0,0,0,1,0,0,0,0,0,0,1.0,181.83333333333334,45,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.66666666666667,257.0,0,3,3,320,771,BENIGN,0.88
159.124.22.232,192.168.100.71,443,38480,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:47,193071.1269378662,1719.573533679345,20.717753417823435,10.358876708911717,10.358876708911717,2,2,164,168,98.0,66.0,82.0,16.0,102.0,66.0,84.0,18.0,102,66,83.0,17.05872210923198,291.0,40,40,20,1,64357.04231262207,192728.04260253906,26.464462280273438,90772.08210353373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,14,2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.0,0,2,2,164,168,BENIGN,0.93
192.168.100.71,192.168.100.1,59447,53,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:48,7201.433181762695,24995.0246647906,277.7224962754511,138.86124813772554,138.86124813772554,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90,BENIGN,0.98
192.168.100.71,192.168.100.1,37037,53,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:48,7017.612457275391,27929.726982401306,284.99721410613574,142.49860705306787,142.49860705306787,1,1,90,106,90.0,90.0,90.0,0.0,106.0,106.0,106.0,0.0,106,90,98.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,106.0,0,1,1,90,106,BENIGN,0.98
159.124.22.232,192.168.100.71,443,38490,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:48,195958.13751220703,1694.239413657003,20.41252305610847,10.206261528054235,10.206261528054235,2,2,164,168,98.0,66.0,82.0,16.0,102.0,66.0,84.0,18.0,102,66,83.0,17.05872210923198,291.0,40,40,20,1,65319.37917073568,195295.5722808838,42.438507080078125,91907.35013216278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,13,3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.0,0,2,2,164,168,BENIGN,0.93
192.168.100.71,35.223.238.178,47756,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:48,771667.9573059082,9081.626279347836,25.917883217316884,14.254835769524286,11.663047447792598,11,9,1469,5539,450.0,66.0,133.54545454545453,126.91254228180031,1466.0,66.0,615.4444444444445,591.0506861346554,1466,66,350.4,472.7983079495949,223538.24,220,180,20,3,40614.10301610043,236349.82109069824,0.0,84798.54306447894,771667.9573059082,236461.16256713867,25.272369384765625,77166.79573059082,104503.99929491241,490080.1181793213,242608.30879211426,0.0,61260.01477241516,103970.62966201379,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,350.4,64240,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4526.0,4.0,0.0,10960404.101616628,133.54545454545453,615.4444444444445,0,11,9,1469,5539,BENIGN,1.0
192.168.100.71,35.223.238.178,47746,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:48,969064.9509429932,7859.122334977548,24.76614181190404,13.414993481448022,11.351148330456018,13,11,1827,5789,652.0,66.0,140.53846153846155,164.46866214693415,2866.0,66.0,526.2727272727273,826.0401807208226,2866,66,317.3333333333333,603.5989746696247,364331.7222222222,260,220,20,4,42133.25873665188,236640.69175720215,0.0,89202.48508391489,969064.9509429932,241420.26901245117,10.49041748046875,80755.41257858276,111146.0182410497,732433.557510376,244899.27291870117,0.0,73243.3557510376,109571.53957247322,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,317.3333333333333,64240,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,4.0,0.0,95456.32490104974,140.53846153846155,526.2727272727273,0,13,11,1827,5789,BENIGN,1.0
159.124.22.232,192.168.100.71,443,38498,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:47,1334688.425064087,490.0020017545273,4.4954312087571315,2.2477156043785658,2.2477156043785658,3,3,230,424,98.0,66.0,76.66666666666667,15.084944665313014,256.0,66.0,141.33333333333334,82.40280469876144,256,66,109.0,67.48580097571143,4554.333333333333,60,60,20,1,266937.6850128174,949120.5215454102,25.033950805664062,351791.2412942196,1334688.425064087,1139297.9621887207,195390.4628753662,667344.2125320435,471953.74965667725,1144485.9504699707,1144227.5047302246,258.44573974609375,572242.9752349854,571984.5294952393,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,45,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,141.33333333333334,0,3,3,230,424,BENIGN,0.85
159.124.22.232,192.168.100.71,443,38466,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:49,191995.14389038086,1729.2104022670208,20.83386026827736,10.41693013413868,10.41693013413868,2,2,164,168,98.0,66.0,82.0,16.0,102.0,66.0,84.0,18.0,102,66,83.0,17.05872210923198,291.0,40,40,20,1,63998.38129679362,191511.3925933838,36.716461181640625,90165.47058135353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,21,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.0,0,2,2,164,168,BENIGN,0.93
192.168.100.71,159.124.22.232,49550,8801,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:48,1197981.595993042,607.6888012595381,5.0084241862049845,2.5042120931024923,2.5042120931024923,3,3,408,320,206.0,99.0,136.0,49.52440475832765,111.0,103.0,106.66666666666667,3.2998316455372216,206,99,121.33333333333333,38.03799270320253,1446.888888888889,24,24,8,3,239596.3191986084,602683.5441589355,705.718994140625,197005.12090003403,1197981.595993042,800027.8472900391,397953.74870300293,598990.797996521,201037.04929351807,800269.603729248,602683.5441589355,197586.0595703125,400134.801864624,202548.74229431152,0,0,0,0,1,0,0,0,0,0,0,1.0,121.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,106.66666666666667,0,3,3,408,320,BENIGN,0.89
159.124.22.232,192.168.100.71,443,38478,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:50,42582.27348327637,7890.607347021047,46.96790087512528,23.48395043756264,23.48395043756264,1,1,270,66,270.0,270.0,270.0,0.0,66.0,66.0,66.0,0.0,270,66,168.0,102.0,10404.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,168.0,13,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,66.0,0,1,1,270,66,BENIGN,0.98
172.217.170.202,192.168.100.71,443,34464,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,17,2023-12-01 11:02:50,2852.916717529297,68701.61992311549,701.0369379909745,350.51846899548724,350.51846899548724,1,1,121,75,121.0,121.0,121.0,0.0,75.0,75.0,75.0,0.0,121,75,98.0,23.0,529.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,75.0,0,1,1,121,75,BENIGN,0.96
159.124.22.232,192.168.100.71,443,46732,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:50,192203.28330993652,1383.9513842802724,15.608474258800063,10.405649505866709,5.2028247529333544,2,1,164,102,98.0,66.0,82.0,16.0,102.0,102.0,102.0,0.0,102,66,88.66666666666667,16.110727964792762,259.55555555555554,40,20,20,1,96101.64165496826,191547.63221740723,655.6510925292969,95445.99056243896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,88.66666666666667,13,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,102.0,0,2,1,164,102,BENIGN,0.96
159.124.22.232,192.168.100.71,443,38478,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:51,194239.61639404297,1709.2290757333988,20.593121394378297,10.296560697189149,10.296560697189149,2,2,164,168,98.0,66.0,82.0,16.0,102.0,66.0,84.0,18.0,102,66,83.0,17.05872210923198,291.0,40,40,20,1,64746.53879801432,190613.2698059082,132.7991485595703,89011.79374378442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,13,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.0,0,2,2,164,168,BENIGN,0.93
159.124.22.232,192.168.100.71,443,38452,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:49,1908940.7920837402,537.9946849367491,3.1431042936908415,1.5715521468454208,1.5715521468454208,3,3,271,756,139.0,66.0,90.33333333333333,34.41253001774531,406.0,66.0,252.0,140.6366476657726,406,66,171.16666666666666,130.44336787365705,17015.472222222223,60,60,20,1,381788.15841674805,951460.8383178711,24.7955322265625,340967.7274785808,1908940.7920837402,1142099.6189117432,766841.1731719971,954470.3960418701,187629.22286987305,1718461.513519287,951460.8383178711,767000.675201416,859230.7567596436,92230.08155822754,0,0,0,0,1,0,0,0,0,0,0,1.0,171.16666666666666,45,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.33333333333333,252.0,0,3,3,271,756,BENIGN,0.87
192.168.100.71,170.114.52.2,50694,443,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,6,2023-12-01 11:02:51,59730.52978515625,2209.9251500830246,33.483714395197346,16.741857197598673,16.741857197598673,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.96
159.124.22.232,192.168.100.71,443,38480,c8:1f:be:4e:a4:a6,b4:69:21:61:a7:3d,6,2023-12-01 11:02:52,201440.81115722656,1320.48713700018,14.8927120714306,9.928474714287066,4.964237357143533,2,1,164,102,98.0,66.0,82.0,16.0,102.0,102.0,102.0,0.0,102,66,88.66666666666667,16.110727964792762,259.55555555555554,40,20,20,1,100720.40557861328,200184.10682678223,1256.704330444336,99463.70124816895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,88.66666666666667,14,2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,102.0,0,2,1,164,102,BENIGN,0.96
192.168.100.71,159.124.22.232,49550,8801,b4:69:21:61:a7:3d,c8:1f:be:4e:a4:a6,17,2023-12-01 11:02:51,1548603.7731170654,470.1008822512842,3.874457820752342,1.937228910376171,1.937228910376171,3,3,408,320,206.0,99.0,136.0,49.52440475832765,111.0,103.0,106.66666666666667,3.2998316455372216,206,99,121.33333333333333,38.03799270320253,1446.888888888889,24,24,8,3,309720.7546234131,959644.5560455322,810.3847503662109,333659.0826999015,1548603.7731170654,1151300.9071350098,397302.86598205566,774301.8865585327,376999.02057647705,1156724.214553833,959644.5560455322,197079.65850830078,578362.1072769165,381282.4487686157,0,0,0,0,1,0,0,0,0,0,0,1.0,121.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,106.66666666666667,0,3,3,408,320,BENIGN,0.89
